"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"16270";"Pirkanmaan SHP";"2018";"55-64";"2";6;4;33810
"16271";"Pirkanmaan SHP";"2018";"55-64";"2";7;24;33810
"16272";"Pirkanmaan SHP";"2018";"55-64";"2";8;5;33810
"16273";"Pirkanmaan SHP";"2018";"65-74";"1";1;208;31065
"16274";"Pirkanmaan SHP";"2018";"65-74";"1";2;29;31065
"16275";"Pirkanmaan SHP";"2018";"65-74";"1";3;53;31065
"16276";"Pirkanmaan SHP";"2018";"65-74";"1";4;11;31065
"16277";"Pirkanmaan SHP";"2018";"65-74";"1";5;8;31065
"16278";"Pirkanmaan SHP";"2018";"65-74";"1";6;1;31065
"16279";"Pirkanmaan SHP";"2018";"65-74";"1";7;14;31065
"16280";"Pirkanmaan SHP";"2018";"65-74";"1";8;10;31065
"16281";"Pirkanmaan SHP";"2018";"65-74";"2";1;306;34952
"16282";"Pirkanmaan SHP";"2018";"65-74";"2";2;52;34952
"16283";"Pirkanmaan SHP";"2018";"65-74";"2";3;141;34952
"16284";"Pirkanmaan SHP";"2018";"65-74";"2";4;36;34952
"16285";"Pirkanmaan SHP";"2018";"65-74";"2";5;9;34952
"16286";"Pirkanmaan SHP";"2018";"65-74";"2";6;7;34952
"16287";"Pirkanmaan SHP";"2018";"65-74";"2";7;28;34952
"16288";"Pirkanmaan SHP";"2018";"65-74";"2";8;5;34952
"16289";"Pirkanmaan SHP";"2018";"75-84";"1";1;48;14799
"16290";"Pirkanmaan SHP";"2018";"75-84";"1";2;4;14799
"16291";"Pirkanmaan SHP";"2018";"75-84";"1";3;32;14799
"16292";"Pirkanmaan SHP";"2018";"75-84";"1";4;6;14799
"16293";"Pirkanmaan SHP";"2018";"75-84";"1";5;NA;14799
"16294";"Pirkanmaan SHP";"2018";"75-84";"1";6;NA;14799
"16295";"Pirkanmaan SHP";"2018";"75-84";"1";7;4;14799
"16296";"Pirkanmaan SHP";"2018";"75-84";"1";8;1;14799
"16297";"Pirkanmaan SHP";"2018";"75-84";"2";1;133;20521
"16298";"Pirkanmaan SHP";"2018";"75-84";"2";2;6;20521
"16299";"Pirkanmaan SHP";"2018";"75-84";"2";3;140;20521
"16300";"Pirkanmaan SHP";"2018";"75-84";"2";4;11;20521
"16301";"Pirkanmaan SHP";"2018";"75-84";"2";5;1;20521
"16302";"Pirkanmaan SHP";"2018";"75-84";"2";6;NA;20521
"16303";"Pirkanmaan SHP";"2018";"75-84";"2";7;12;20521
"16304";"Pirkanmaan SHP";"2018";"75-84";"2";8;2;20521
"16305";"Pirkanmaan SHP";"2018";"85+";"1";1;1;4538
"16306";"Pirkanmaan SHP";"2018";"85+";"1";2;NA;4538
"16307";"Pirkanmaan SHP";"2018";"85+";"1";3;9;4538
"16308";"Pirkanmaan SHP";"2018";"85+";"1";4;NA;4538
"16309";"Pirkanmaan SHP";"2018";"85+";"1";5;NA;4538
"16310";"Pirkanmaan SHP";"2018";"85+";"1";6;NA;4538
"16311";"Pirkanmaan SHP";"2018";"85+";"1";7;2;4538
"16312";"Pirkanmaan SHP";"2018";"85+";"1";8;NA;4538
"16313";"Pirkanmaan SHP";"2018";"85+";"2";1;34;10221
"16314";"Pirkanmaan SHP";"2018";"85+";"2";2;1;10221
"16315";"Pirkanmaan SHP";"2018";"85+";"2";3;100;10221
"16316";"Pirkanmaan SHP";"2018";"85+";"2";4;1;10221
"16317";"Pirkanmaan SHP";"2018";"85+";"2";5;NA;10221
"16318";"Pirkanmaan SHP";"2018";"85+";"2";6;1;10221
"16319";"Pirkanmaan SHP";"2018";"85+";"2";7;3;10221
"16320";"Pirkanmaan SHP";"2018";"85+";"2";8;3;10221
"16321";"Pirkanmaan SHP";"2019";"0-12";"1";1;NA;36947
"16322";"Pirkanmaan SHP";"2019";"0-12";"1";2;NA;36947
"16323";"Pirkanmaan SHP";"2019";"0-12";"1";3;NA;36947
"16324";"Pirkanmaan SHP";"2019";"0-12";"1";4;3;36947
"16325";"Pirkanmaan SHP";"2019";"0-12";"1";5;NA;36947
"16326";"Pirkanmaan SHP";"2019";"0-12";"1";6;1;36947
"16327";"Pirkanmaan SHP";"2019";"0-12";"1";7;4;36947
"16328";"Pirkanmaan SHP";"2019";"0-12";"1";8;NA;36947
"16329";"Pirkanmaan SHP";"2019";"0-12";"2";1;NA;35341
"16330";"Pirkanmaan SHP";"2019";"0-12";"2";2;NA;35341
"16331";"Pirkanmaan SHP";"2019";"0-12";"2";3;NA;35341
"16332";"Pirkanmaan SHP";"2019";"0-12";"2";4;2;35341
"16333";"Pirkanmaan SHP";"2019";"0-12";"2";5;NA;35341
"16334";"Pirkanmaan SHP";"2019";"0-12";"2";6;NA;35341
"16335";"Pirkanmaan SHP";"2019";"0-12";"2";7;2;35341
"16336";"Pirkanmaan SHP";"2019";"0-12";"2";8;NA;35341
"16337";"Pirkanmaan SHP";"2019";"13-17";"1";1;1;14327
"16338";"Pirkanmaan SHP";"2019";"13-17";"1";2;NA;14327
"16339";"Pirkanmaan SHP";"2019";"13-17";"1";3;NA;14327
"16340";"Pirkanmaan SHP";"2019";"13-17";"1";4;2;14327
"16341";"Pirkanmaan SHP";"2019";"13-17";"1";5;NA;14327
"16342";"Pirkanmaan SHP";"2019";"13-17";"1";6;1;14327
"16343";"Pirkanmaan SHP";"2019";"13-17";"1";7;17;14327
"16344";"Pirkanmaan SHP";"2019";"13-17";"1";8;NA;14327
"16345";"Pirkanmaan SHP";"2019";"13-17";"2";1;2;14008
"16346";"Pirkanmaan SHP";"2019";"13-17";"2";2;NA;14008
"16347";"Pirkanmaan SHP";"2019";"13-17";"2";3;NA;14008
"16348";"Pirkanmaan SHP";"2019";"13-17";"2";4;6;14008
"16349";"Pirkanmaan SHP";"2019";"13-17";"2";5;NA;14008
"16350";"Pirkanmaan SHP";"2019";"13-17";"2";6;1;14008
"16351";"Pirkanmaan SHP";"2019";"13-17";"2";7;34;14008
"16352";"Pirkanmaan SHP";"2019";"13-17";"2";8;NA;14008
"16353";"Pirkanmaan SHP";"2019";"18-24";"1";1;39;22975
"16354";"Pirkanmaan SHP";"2019";"18-24";"1";2;7;22975
"16355";"Pirkanmaan SHP";"2019";"18-24";"1";3;6;22975
"16356";"Pirkanmaan SHP";"2019";"18-24";"1";4;35;22975
"16357";"Pirkanmaan SHP";"2019";"18-24";"1";5;4;22975
"16358";"Pirkanmaan SHP";"2019";"18-24";"1";6;1;22975
"16359";"Pirkanmaan SHP";"2019";"18-24";"1";7;112;22975
"16360";"Pirkanmaan SHP";"2019";"18-24";"1";8;1;22975
"16361";"Pirkanmaan SHP";"2019";"18-24";"2";1;30;22216
"16362";"Pirkanmaan SHP";"2019";"18-24";"2";2;14;22216
"16363";"Pirkanmaan SHP";"2019";"18-24";"2";3;1;22216
"16364";"Pirkanmaan SHP";"2019";"18-24";"2";4;29;22216
"16365";"Pirkanmaan SHP";"2019";"18-24";"2";5;1;22216
"16366";"Pirkanmaan SHP";"2019";"18-24";"2";6;6;22216
"16367";"Pirkanmaan SHP";"2019";"18-24";"2";7;120;22216
"16368";"Pirkanmaan SHP";"2019";"18-24";"2";8;3;22216
"16369";"Pirkanmaan SHP";"2019";"25-34";"1";1;222;37021
"16370";"Pirkanmaan SHP";"2019";"25-34";"1";2;31;37021
"16371";"Pirkanmaan SHP";"2019";"25-34";"1";3;30;37021
"16372";"Pirkanmaan SHP";"2019";"25-34";"1";4;90;37021
"16373";"Pirkanmaan SHP";"2019";"25-34";"1";5;17;37021
"16374";"Pirkanmaan SHP";"2019";"25-34";"1";6;9;37021
"16375";"Pirkanmaan SHP";"2019";"25-34";"1";7;217;37021
"16376";"Pirkanmaan SHP";"2019";"25-34";"1";8;7;37021
"16377";"Pirkanmaan SHP";"2019";"25-34";"2";1;103;34759
"16378";"Pirkanmaan SHP";"2019";"25-34";"2";2;40;34759
"16379";"Pirkanmaan SHP";"2019";"25-34";"2";3;24;34759
"16380";"Pirkanmaan SHP";"2019";"25-34";"2";4;83;34759
"16381";"Pirkanmaan SHP";"2019";"25-34";"2";5;18;34759
"16382";"Pirkanmaan SHP";"2019";"25-34";"2";6;13;34759
"16383";"Pirkanmaan SHP";"2019";"25-34";"2";7;161;34759
"16384";"Pirkanmaan SHP";"2019";"25-34";"2";8;5;34759
"16385";"Pirkanmaan SHP";"2019";"35-44";"1";1;286;36195
"16386";"Pirkanmaan SHP";"2019";"35-44";"1";2;62;36195
"16387";"Pirkanmaan SHP";"2019";"35-44";"1";3;51;36195
"16388";"Pirkanmaan SHP";"2019";"35-44";"1";4;90;36195
"16389";"Pirkanmaan SHP";"2019";"35-44";"1";5;19;36195
"16390";"Pirkanmaan SHP";"2019";"35-44";"1";6;8;36195
"16391";"Pirkanmaan SHP";"2019";"35-44";"1";7;99;36195
"16392";"Pirkanmaan SHP";"2019";"35-44";"1";8;5;36195
"16393";"Pirkanmaan SHP";"2019";"35-44";"2";1;144;34002
"16394";"Pirkanmaan SHP";"2019";"35-44";"2";2;62;34002
"16395";"Pirkanmaan SHP";"2019";"35-44";"2";3;45;34002
"16396";"Pirkanmaan SHP";"2019";"35-44";"2";4;65;34002
"16397";"Pirkanmaan SHP";"2019";"35-44";"2";5;17;34002
"16398";"Pirkanmaan SHP";"2019";"35-44";"2";6;11;34002
"16399";"Pirkanmaan SHP";"2019";"35-44";"2";7;68;34002
"16400";"Pirkanmaan SHP";"2019";"35-44";"2";8;3;34002
"16401";"Pirkanmaan SHP";"2019";"45-54";"1";1;289;32466
"16402";"Pirkanmaan SHP";"2019";"45-54";"1";2;35;32466
"16403";"Pirkanmaan SHP";"2019";"45-54";"1";3;61;32466
"16404";"Pirkanmaan SHP";"2019";"45-54";"1";4;67;32466
"16405";"Pirkanmaan SHP";"2019";"45-54";"1";5;26;32466
"16406";"Pirkanmaan SHP";"2019";"45-54";"1";6;5;32466
"16407";"Pirkanmaan SHP";"2019";"45-54";"1";7;63;32466
"16408";"Pirkanmaan SHP";"2019";"45-54";"1";8;4;32466
"16409";"Pirkanmaan SHP";"2019";"45-54";"2";1;230;31550
"16410";"Pirkanmaan SHP";"2019";"45-54";"2";2;63;31550
"16411";"Pirkanmaan SHP";"2019";"45-54";"2";3;68;31550
"16412";"Pirkanmaan SHP";"2019";"45-54";"2";4;52;31550
"16413";"Pirkanmaan SHP";"2019";"45-54";"2";5;12;31550
"16414";"Pirkanmaan SHP";"2019";"45-54";"2";6;3;31550
"16415";"Pirkanmaan SHP";"2019";"45-54";"2";7;60;31550
"16416";"Pirkanmaan SHP";"2019";"45-54";"2";8;6;31550
"16417";"Pirkanmaan SHP";"2019";"55-64";"1";1;293;33215
"16418";"Pirkanmaan SHP";"2019";"55-64";"1";2;33;33215
"16419";"Pirkanmaan SHP";"2019";"55-64";"1";3;65;33215
"16420";"Pirkanmaan SHP";"2019";"55-64";"1";4;30;33215
"16421";"Pirkanmaan SHP";"2019";"55-64";"1";5;12;33215
"16422";"Pirkanmaan SHP";"2019";"55-64";"1";6;2;33215
"16423";"Pirkanmaan SHP";"2019";"55-64";"1";7;39;33215
"16424";"Pirkanmaan SHP";"2019";"55-64";"1";8;13;33215
"16425";"Pirkanmaan SHP";"2019";"55-64";"2";1;259;33613
"16426";"Pirkanmaan SHP";"2019";"55-64";"2";2;55;33613
"16427";"Pirkanmaan SHP";"2019";"55-64";"2";3;83;33613
"16428";"Pirkanmaan SHP";"2019";"55-64";"2";4;51;33613
"16429";"Pirkanmaan SHP";"2019";"55-64";"2";5;9;33613
"16430";"Pirkanmaan SHP";"2019";"55-64";"2";6;4;33613
"16431";"Pirkanmaan SHP";"2019";"55-64";"2";7;28;33613
"16432";"Pirkanmaan SHP";"2019";"55-64";"2";8;6;33613
"16433";"Pirkanmaan SHP";"2019";"65-74";"1";1;216;31515
"16434";"Pirkanmaan SHP";"2019";"65-74";"1";2;27;31515
"16435";"Pirkanmaan SHP";"2019";"65-74";"1";3;54;31515
"16436";"Pirkanmaan SHP";"2019";"65-74";"1";4;13;31515
"16437";"Pirkanmaan SHP";"2019";"65-74";"1";5;9;31515
"16438";"Pirkanmaan SHP";"2019";"65-74";"1";6;1;31515
"16439";"Pirkanmaan SHP";"2019";"65-74";"1";7;19;31515
"16440";"Pirkanmaan SHP";"2019";"65-74";"1";8;10;31515
"16441";"Pirkanmaan SHP";"2019";"65-74";"2";1;306;35701
"16442";"Pirkanmaan SHP";"2019";"65-74";"2";2;48;35701
"16443";"Pirkanmaan SHP";"2019";"65-74";"2";3;146;35701
"16444";"Pirkanmaan SHP";"2019";"65-74";"2";4;38;35701
"16445";"Pirkanmaan SHP";"2019";"65-74";"2";5;11;35701
"16446";"Pirkanmaan SHP";"2019";"65-74";"2";6;7;35701
"16447";"Pirkanmaan SHP";"2019";"65-74";"2";7;33;35701
"16448";"Pirkanmaan SHP";"2019";"65-74";"2";8;4;35701
"16449";"Pirkanmaan SHP";"2019";"75-84";"1";1;56;15403
"16450";"Pirkanmaan SHP";"2019";"75-84";"1";2;5;15403
"16451";"Pirkanmaan SHP";"2019";"75-84";"1";3;34;15403
"16452";"Pirkanmaan SHP";"2019";"75-84";"1";4;7;15403
"16453";"Pirkanmaan SHP";"2019";"75-84";"1";5;NA;15403
"16454";"Pirkanmaan SHP";"2019";"75-84";"1";6;NA;15403
"16455";"Pirkanmaan SHP";"2019";"75-84";"1";7;4;15403
"16456";"Pirkanmaan SHP";"2019";"75-84";"1";8;NA;15403
"16457";"Pirkanmaan SHP";"2019";"75-84";"2";1;147;20938
"16458";"Pirkanmaan SHP";"2019";"75-84";"2";2;12;20938
"16459";"Pirkanmaan SHP";"2019";"75-84";"2";3;138;20938
"16460";"Pirkanmaan SHP";"2019";"75-84";"2";4;12;20938
"16461";"Pirkanmaan SHP";"2019";"75-84";"2";5;1;20938
"16462";"Pirkanmaan SHP";"2019";"75-84";"2";6;NA;20938
"16463";"Pirkanmaan SHP";"2019";"75-84";"2";7;12;20938
"16464";"Pirkanmaan SHP";"2019";"75-84";"2";8;2;20938
"16465";"Pirkanmaan SHP";"2019";"85+";"1";1;1;4635
"16466";"Pirkanmaan SHP";"2019";"85+";"1";2;NA;4635
"16467";"Pirkanmaan SHP";"2019";"85+";"1";3;12;4635
"16468";"Pirkanmaan SHP";"2019";"85+";"1";4;NA;4635
"16469";"Pirkanmaan SHP";"2019";"85+";"1";5;NA;4635
"16470";"Pirkanmaan SHP";"2019";"85+";"1";6;NA;4635
"16471";"Pirkanmaan SHP";"2019";"85+";"1";7;2;4635
"16472";"Pirkanmaan SHP";"2019";"85+";"1";8;NA;4635
"16473";"Pirkanmaan SHP";"2019";"85+";"2";1;37;10399
"16474";"Pirkanmaan SHP";"2019";"85+";"2";2;NA;10399
"16475";"Pirkanmaan SHP";"2019";"85+";"2";3;99;10399
"16476";"Pirkanmaan SHP";"2019";"85+";"2";4;NA;10399
"16477";"Pirkanmaan SHP";"2019";"85+";"2";5;NA;10399
"16478";"Pirkanmaan SHP";"2019";"85+";"2";6;1;10399
"16479";"Pirkanmaan SHP";"2019";"85+";"2";7;4;10399
"16480";"Pirkanmaan SHP";"2019";"85+";"2";8;1;10399
"16481";"Pirkanmaan SHP";"2020";"0-12";"1";1;NA;36243
"16482";"Pirkanmaan SHP";"2020";"0-12";"1";2;NA;36243
"16483";"Pirkanmaan SHP";"2020";"0-12";"1";3;NA;36243
"16484";"Pirkanmaan SHP";"2020";"0-12";"1";4;2;36243
"16485";"Pirkanmaan SHP";"2020";"0-12";"1";5;NA;36243
"16486";"Pirkanmaan SHP";"2020";"0-12";"1";6;1;36243
"16487";"Pirkanmaan SHP";"2020";"0-12";"1";7;4;36243
"16488";"Pirkanmaan SHP";"2020";"0-12";"1";8;NA;36243
"16489";"Pirkanmaan SHP";"2020";"0-12";"2";1;NA;34716
"16490";"Pirkanmaan SHP";"2020";"0-12";"2";2;NA;34716
"16491";"Pirkanmaan SHP";"2020";"0-12";"2";3;NA;34716
"16492";"Pirkanmaan SHP";"2020";"0-12";"2";4;NA;34716
"16493";"Pirkanmaan SHP";"2020";"0-12";"2";5;NA;34716
"16494";"Pirkanmaan SHP";"2020";"0-12";"2";6;NA;34716
"16495";"Pirkanmaan SHP";"2020";"0-12";"2";7;2;34716
"16496";"Pirkanmaan SHP";"2020";"0-12";"2";8;NA;34716
"16497";"Pirkanmaan SHP";"2020";"13-17";"1";1;2;14657
"16498";"Pirkanmaan SHP";"2020";"13-17";"1";2;NA;14657
"16499";"Pirkanmaan SHP";"2020";"13-17";"1";3;NA;14657
"16500";"Pirkanmaan SHP";"2020";"13-17";"1";4;6;14657
"16501";"Pirkanmaan SHP";"2020";"13-17";"1";5;1;14657
"16502";"Pirkanmaan SHP";"2020";"13-17";"1";6;1;14657
"16503";"Pirkanmaan SHP";"2020";"13-17";"1";7;16;14657
"16504";"Pirkanmaan SHP";"2020";"13-17";"1";8;NA;14657
"16505";"Pirkanmaan SHP";"2020";"13-17";"2";1;2;14364
"16506";"Pirkanmaan SHP";"2020";"13-17";"2";2;NA;14364
"16507";"Pirkanmaan SHP";"2020";"13-17";"2";3;NA;14364
"16508";"Pirkanmaan SHP";"2020";"13-17";"2";4;10;14364
"16509";"Pirkanmaan SHP";"2020";"13-17";"2";5;NA;14364
"16510";"Pirkanmaan SHP";"2020";"13-17";"2";6;1;14364
"16511";"Pirkanmaan SHP";"2020";"13-17";"2";7;35;14364
"16512";"Pirkanmaan SHP";"2020";"13-17";"2";8;NA;14364
"16513";"Pirkanmaan SHP";"2020";"18-24";"1";1;31;23001
"16514";"Pirkanmaan SHP";"2020";"18-24";"1";2;5;23001
"16515";"Pirkanmaan SHP";"2020";"18-24";"1";3;5;23001
"16516";"Pirkanmaan SHP";"2020";"18-24";"1";4;37;23001
"16517";"Pirkanmaan SHP";"2020";"18-24";"1";5;1;23001
"16518";"Pirkanmaan SHP";"2020";"18-24";"1";6;2;23001
"16519";"Pirkanmaan SHP";"2020";"18-24";"1";7;118;23001
"16520";"Pirkanmaan SHP";"2020";"18-24";"1";8;1;23001
"16521";"Pirkanmaan SHP";"2020";"18-24";"2";1;27;22286
"16522";"Pirkanmaan SHP";"2020";"18-24";"2";2;13;22286
"16523";"Pirkanmaan SHP";"2020";"18-24";"2";3;2;22286
"16524";"Pirkanmaan SHP";"2020";"18-24";"2";4;37;22286
"16525";"Pirkanmaan SHP";"2020";"18-24";"2";5;3;22286
"16526";"Pirkanmaan SHP";"2020";"18-24";"2";6;4;22286
"16527";"Pirkanmaan SHP";"2020";"18-24";"2";7;128;22286
"16528";"Pirkanmaan SHP";"2020";"18-24";"2";8;3;22286
"16529";"Pirkanmaan SHP";"2020";"25-34";"1";1;221;37255
"16530";"Pirkanmaan SHP";"2020";"25-34";"1";2;37;37255
"16531";"Pirkanmaan SHP";"2020";"25-34";"1";3;29;37255
"16532";"Pirkanmaan SHP";"2020";"25-34";"1";4;94;37255
"16533";"Pirkanmaan SHP";"2020";"25-34";"1";5;20;37255
"16534";"Pirkanmaan SHP";"2020";"25-34";"1";6;9;37255
"16535";"Pirkanmaan SHP";"2020";"25-34";"1";7;227;37255
"16536";"Pirkanmaan SHP";"2020";"25-34";"1";8;8;37255
"16537";"Pirkanmaan SHP";"2020";"25-34";"2";1;109;34956
"16538";"Pirkanmaan SHP";"2020";"25-34";"2";2;38;34956
"16539";"Pirkanmaan SHP";"2020";"25-34";"2";3;26;34956
"16540";"Pirkanmaan SHP";"2020";"25-34";"2";4;75;34956
"16541";"Pirkanmaan SHP";"2020";"25-34";"2";5;18;34956
"16542";"Pirkanmaan SHP";"2020";"25-34";"2";6;13;34956
"16543";"Pirkanmaan SHP";"2020";"25-34";"2";7;182;34956
"16544";"Pirkanmaan SHP";"2020";"25-34";"2";8;5;34956
"16545";"Pirkanmaan SHP";"2020";"35-44";"1";1;293;36541
"16546";"Pirkanmaan SHP";"2020";"35-44";"1";2;63;36541
"16547";"Pirkanmaan SHP";"2020";"35-44";"1";3;55;36541
"16548";"Pirkanmaan SHP";"2020";"35-44";"1";4;103;36541
"16549";"Pirkanmaan SHP";"2020";"35-44";"1";5;20;36541
"16550";"Pirkanmaan SHP";"2020";"35-44";"1";6;8;36541
"16551";"Pirkanmaan SHP";"2020";"35-44";"1";7;123;36541
"16552";"Pirkanmaan SHP";"2020";"35-44";"1";8;5;36541
"16553";"Pirkanmaan SHP";"2020";"35-44";"2";1;148;34404
"16554";"Pirkanmaan SHP";"2020";"35-44";"2";2;56;34404
"16555";"Pirkanmaan SHP";"2020";"35-44";"2";3;49;34404
"16556";"Pirkanmaan SHP";"2020";"35-44";"2";4;77;34404
"16557";"Pirkanmaan SHP";"2020";"35-44";"2";5;18;34404
"16558";"Pirkanmaan SHP";"2020";"35-44";"2";6;13;34404
"16559";"Pirkanmaan SHP";"2020";"35-44";"2";7;81;34404
"16560";"Pirkanmaan SHP";"2020";"35-44";"2";8;3;34404
"16561";"Pirkanmaan SHP";"2020";"45-54";"1";1;296;32500
"16562";"Pirkanmaan SHP";"2020";"45-54";"1";2;35;32500
"16563";"Pirkanmaan SHP";"2020";"45-54";"1";3;68;32500
"16564";"Pirkanmaan SHP";"2020";"45-54";"1";4;64;32500
"16565";"Pirkanmaan SHP";"2020";"45-54";"1";5;26;32500
"16566";"Pirkanmaan SHP";"2020";"45-54";"1";6;6;32500
"16567";"Pirkanmaan SHP";"2020";"45-54";"1";7;64;32500
"16568";"Pirkanmaan SHP";"2020";"45-54";"1";8;3;32500
"16569";"Pirkanmaan SHP";"2020";"45-54";"2";1;221;31443
"16570";"Pirkanmaan SHP";"2020";"45-54";"2";2;66;31443
"16571";"Pirkanmaan SHP";"2020";"45-54";"2";3;75;31443
"16572";"Pirkanmaan SHP";"2020";"45-54";"2";4;55;31443
"16573";"Pirkanmaan SHP";"2020";"45-54";"2";5;11;31443
"16574";"Pirkanmaan SHP";"2020";"45-54";"2";6;4;31443
"16575";"Pirkanmaan SHP";"2020";"45-54";"2";7;64;31443
"16576";"Pirkanmaan SHP";"2020";"45-54";"2";8;4;31443
"16577";"Pirkanmaan SHP";"2020";"55-64";"1";1;284;33112
"16578";"Pirkanmaan SHP";"2020";"55-64";"1";2;32;33112
"16579";"Pirkanmaan SHP";"2020";"55-64";"1";3;64;33112
"16580";"Pirkanmaan SHP";"2020";"55-64";"1";4;35;33112
"16581";"Pirkanmaan SHP";"2020";"55-64";"1";5;14;33112
"16582";"Pirkanmaan SHP";"2020";"55-64";"1";6;2;33112
"16583";"Pirkanmaan SHP";"2020";"55-64";"1";7;45;33112
"16584";"Pirkanmaan SHP";"2020";"55-64";"1";8;11;33112
"16585";"Pirkanmaan SHP";"2020";"55-64";"2";1;253;33577
"16586";"Pirkanmaan SHP";"2020";"55-64";"2";2;56;33577
"16587";"Pirkanmaan SHP";"2020";"55-64";"2";3;83;33577
"16588";"Pirkanmaan SHP";"2020";"55-64";"2";4;56;33577
"16589";"Pirkanmaan SHP";"2020";"55-64";"2";5;8;33577
"16590";"Pirkanmaan SHP";"2020";"55-64";"2";6;3;33577
"16591";"Pirkanmaan SHP";"2020";"55-64";"2";7;37;33577
"16592";"Pirkanmaan SHP";"2020";"55-64";"2";8;9;33577
"16593";"Pirkanmaan SHP";"2020";"65-74";"1";1;233;31553
"16594";"Pirkanmaan SHP";"2020";"65-74";"1";2;25;31553
"16595";"Pirkanmaan SHP";"2020";"65-74";"1";3;60;31553
"16596";"Pirkanmaan SHP";"2020";"65-74";"1";4;13;31553
"16597";"Pirkanmaan SHP";"2020";"65-74";"1";5;10;31553
"16598";"Pirkanmaan SHP";"2020";"65-74";"1";6;1;31553
"16599";"Pirkanmaan SHP";"2020";"65-74";"1";7;21;31553
"16600";"Pirkanmaan SHP";"2020";"65-74";"1";8;11;31553
"16601";"Pirkanmaan SHP";"2020";"65-74";"2";1;297;35667
"16602";"Pirkanmaan SHP";"2020";"65-74";"2";2;50;35667
"16603";"Pirkanmaan SHP";"2020";"65-74";"2";3;151;35667
"16604";"Pirkanmaan SHP";"2020";"65-74";"2";4;37;35667
"16605";"Pirkanmaan SHP";"2020";"65-74";"2";5;14;35667
"16606";"Pirkanmaan SHP";"2020";"65-74";"2";6;10;35667
"16607";"Pirkanmaan SHP";"2020";"65-74";"2";7;28;35667
"16608";"Pirkanmaan SHP";"2020";"65-74";"2";8;4;35667
"16609";"Pirkanmaan SHP";"2020";"75-84";"1";1;57;16373
"16610";"Pirkanmaan SHP";"2020";"75-84";"1";2;7;16373
"16611";"Pirkanmaan SHP";"2020";"75-84";"1";3;33;16373
"16612";"Pirkanmaan SHP";"2020";"75-84";"1";4;7;16373
"16613";"Pirkanmaan SHP";"2020";"75-84";"1";5;NA;16373
"16614";"Pirkanmaan SHP";"2020";"75-84";"1";6;NA;16373
"16615";"Pirkanmaan SHP";"2020";"75-84";"1";7;7;16373
"16616";"Pirkanmaan SHP";"2020";"75-84";"1";8;NA;16373
"16617";"Pirkanmaan SHP";"2020";"75-84";"2";1;155;21896
"16618";"Pirkanmaan SHP";"2020";"75-84";"2";2;12;21896
"16619";"Pirkanmaan SHP";"2020";"75-84";"2";3;141;21896
"16620";"Pirkanmaan SHP";"2020";"75-84";"2";4;16;21896
"16621";"Pirkanmaan SHP";"2020";"75-84";"2";5;1;21896
"16622";"Pirkanmaan SHP";"2020";"75-84";"2";6;1;21896
"16623";"Pirkanmaan SHP";"2020";"75-84";"2";7;17;21896
"16624";"Pirkanmaan SHP";"2020";"75-84";"2";8;3;21896
"16625";"Pirkanmaan SHP";"2020";"85+";"1";1;2;4834
"16626";"Pirkanmaan SHP";"2020";"85+";"1";2;NA;4834
"16627";"Pirkanmaan SHP";"2020";"85+";"1";3;12;4834
"16628";"Pirkanmaan SHP";"2020";"85+";"1";4;NA;4834
"16629";"Pirkanmaan SHP";"2020";"85+";"1";5;NA;4834
"16630";"Pirkanmaan SHP";"2020";"85+";"1";6;NA;4834
"16631";"Pirkanmaan SHP";"2020";"85+";"1";7;2;4834
"16632";"Pirkanmaan SHP";"2020";"85+";"1";8;NA;4834
"16633";"Pirkanmaan SHP";"2020";"85+";"2";1;35;10576
"16634";"Pirkanmaan SHP";"2020";"85+";"2";2;NA;10576
"16635";"Pirkanmaan SHP";"2020";"85+";"2";3;94;10576
"16636";"Pirkanmaan SHP";"2020";"85+";"2";4;NA;10576
"16637";"Pirkanmaan SHP";"2020";"85+";"2";5;NA;10576
"16638";"Pirkanmaan SHP";"2020";"85+";"2";6;1;10576
"16639";"Pirkanmaan SHP";"2020";"85+";"2";7;4;10576
"16640";"Pirkanmaan SHP";"2020";"85+";"2";8;1;10576
"16641";"Pirkanmaan SHP";"2021";"0-12";"1";1;NA;35861
"16642";"Pirkanmaan SHP";"2021";"0-12";"1";2;NA;35861
"16643";"Pirkanmaan SHP";"2021";"0-12";"1";3;NA;35861
"16644";"Pirkanmaan SHP";"2021";"0-12";"1";4;1;35861
"16645";"Pirkanmaan SHP";"2021";"0-12";"1";5;NA;35861
"16646";"Pirkanmaan SHP";"2021";"0-12";"1";6;1;35861
"16647";"Pirkanmaan SHP";"2021";"0-12";"1";7;5;35861
"16648";"Pirkanmaan SHP";"2021";"0-12";"1";8;NA;35861
"16649";"Pirkanmaan SHP";"2021";"0-12";"2";1;NA;34230
"16650";"Pirkanmaan SHP";"2021";"0-12";"2";2;NA;34230
"16651";"Pirkanmaan SHP";"2021";"0-12";"2";3;NA;34230
"16652";"Pirkanmaan SHP";"2021";"0-12";"2";4;NA;34230
"16653";"Pirkanmaan SHP";"2021";"0-12";"2";5;NA;34230
"16654";"Pirkanmaan SHP";"2021";"0-12";"2";6;NA;34230
"16655";"Pirkanmaan SHP";"2021";"0-12";"2";7;1;34230
