"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"20748";"Päijät-Hämeen SHP";"2018";"45-54";"2";8;3;13173
"20749";"Päijät-Hämeen SHP";"2018";"55-64";"1";1;172;14520
"20750";"Päijät-Hämeen SHP";"2018";"55-64";"1";2;22;14520
"20751";"Päijät-Hämeen SHP";"2018";"55-64";"1";3;27;14520
"20752";"Päijät-Hämeen SHP";"2018";"55-64";"1";4;12;14520
"20753";"Päijät-Hämeen SHP";"2018";"55-64";"1";5;8;14520
"20754";"Päijät-Hämeen SHP";"2018";"55-64";"1";6;2;14520
"20755";"Päijät-Hämeen SHP";"2018";"55-64";"1";7;42;14520
"20756";"Päijät-Hämeen SHP";"2018";"55-64";"1";8;1;14520
"20757";"Päijät-Hämeen SHP";"2018";"55-64";"2";1;153;15208
"20758";"Päijät-Hämeen SHP";"2018";"55-64";"2";2;41;15208
"20759";"Päijät-Hämeen SHP";"2018";"55-64";"2";3;48;15208
"20760";"Päijät-Hämeen SHP";"2018";"55-64";"2";4;21;15208
"20761";"Päijät-Hämeen SHP";"2018";"55-64";"2";5;3;15208
"20762";"Päijät-Hämeen SHP";"2018";"55-64";"2";6;2;15208
"20763";"Päijät-Hämeen SHP";"2018";"55-64";"2";7;32;15208
"20764";"Päijät-Hämeen SHP";"2018";"55-64";"2";8;3;15208
"20765";"Päijät-Hämeen SHP";"2018";"65-74";"1";1;91;14945
"20766";"Päijät-Hämeen SHP";"2018";"65-74";"1";2;11;14945
"20767";"Päijät-Hämeen SHP";"2018";"65-74";"1";3;25;14945
"20768";"Päijät-Hämeen SHP";"2018";"65-74";"1";4;6;14945
"20769";"Päijät-Hämeen SHP";"2018";"65-74";"1";5;3;14945
"20770";"Päijät-Hämeen SHP";"2018";"65-74";"1";6;2;14945
"20771";"Päijät-Hämeen SHP";"2018";"65-74";"1";7;13;14945
"20772";"Päijät-Hämeen SHP";"2018";"65-74";"1";8;1;14945
"20773";"Päijät-Hämeen SHP";"2018";"65-74";"2";1;160;16953
"20774";"Päijät-Hämeen SHP";"2018";"65-74";"2";2;30;16953
"20775";"Päijät-Hämeen SHP";"2018";"65-74";"2";3;87;16953
"20776";"Päijät-Hämeen SHP";"2018";"65-74";"2";4;25;16953
"20777";"Päijät-Hämeen SHP";"2018";"65-74";"2";5;2;16953
"20778";"Päijät-Hämeen SHP";"2018";"65-74";"2";6;3;16953
"20779";"Päijät-Hämeen SHP";"2018";"65-74";"2";7;18;16953
"20780";"Päijät-Hämeen SHP";"2018";"65-74";"2";8;1;16953
"20781";"Päijät-Hämeen SHP";"2018";"75-84";"1";1;17;6945
"20782";"Päijät-Hämeen SHP";"2018";"75-84";"1";2;3;6945
"20783";"Päijät-Hämeen SHP";"2018";"75-84";"1";3;26;6945
"20784";"Päijät-Hämeen SHP";"2018";"75-84";"1";4;5;6945
"20785";"Päijät-Hämeen SHP";"2018";"75-84";"1";5;1;6945
"20786";"Päijät-Hämeen SHP";"2018";"75-84";"1";6;NA;6945
"20787";"Päijät-Hämeen SHP";"2018";"75-84";"1";7;1;6945
"20788";"Päijät-Hämeen SHP";"2018";"75-84";"1";8;3;6945
"20789";"Päijät-Hämeen SHP";"2018";"75-84";"2";1;68;9804
"20790";"Päijät-Hämeen SHP";"2018";"75-84";"2";2;5;9804
"20791";"Päijät-Hämeen SHP";"2018";"75-84";"2";3;97;9804
"20792";"Päijät-Hämeen SHP";"2018";"75-84";"2";4;4;9804
"20793";"Päijät-Hämeen SHP";"2018";"75-84";"2";5;1;9804
"20794";"Päijät-Hämeen SHP";"2018";"75-84";"2";6;NA;9804
"20795";"Päijät-Hämeen SHP";"2018";"75-84";"2";7;14;9804
"20796";"Päijät-Hämeen SHP";"2018";"75-84";"2";8;5;9804
"20797";"Päijät-Hämeen SHP";"2018";"85+";"1";1;4;1887
"20798";"Päijät-Hämeen SHP";"2018";"85+";"1";2;1;1887
"20799";"Päijät-Hämeen SHP";"2018";"85+";"1";3;7;1887
"20800";"Päijät-Hämeen SHP";"2018";"85+";"1";4;NA;1887
"20801";"Päijät-Hämeen SHP";"2018";"85+";"1";5;NA;1887
"20802";"Päijät-Hämeen SHP";"2018";"85+";"1";6;NA;1887
"20803";"Päijät-Hämeen SHP";"2018";"85+";"1";7;3;1887
"20804";"Päijät-Hämeen SHP";"2018";"85+";"1";8;1;1887
"20805";"Päijät-Hämeen SHP";"2018";"85+";"2";1;23;4405
"20806";"Päijät-Hämeen SHP";"2018";"85+";"2";2;1;4405
"20807";"Päijät-Hämeen SHP";"2018";"85+";"2";3;47;4405
"20808";"Päijät-Hämeen SHP";"2018";"85+";"2";4;NA;4405
"20809";"Päijät-Hämeen SHP";"2018";"85+";"2";5;NA;4405
"20810";"Päijät-Hämeen SHP";"2018";"85+";"2";6;NA;4405
"20811";"Päijät-Hämeen SHP";"2018";"85+";"2";7;6;4405
"20812";"Päijät-Hämeen SHP";"2018";"85+";"2";8;8;4405
"20813";"Päijät-Hämeen SHP";"2019";"0-12";"1";1;NA;13222
"20814";"Päijät-Hämeen SHP";"2019";"0-12";"1";2;NA;13222
"20815";"Päijät-Hämeen SHP";"2019";"0-12";"1";3;NA;13222
"20816";"Päijät-Hämeen SHP";"2019";"0-12";"1";4;NA;13222
"20817";"Päijät-Hämeen SHP";"2019";"0-12";"1";5;NA;13222
"20818";"Päijät-Hämeen SHP";"2019";"0-12";"1";6;1;13222
"20819";"Päijät-Hämeen SHP";"2019";"0-12";"1";7;7;13222
"20820";"Päijät-Hämeen SHP";"2019";"0-12";"1";8;NA;13222
"20821";"Päijät-Hämeen SHP";"2019";"0-12";"2";1;NA;12569
"20822";"Päijät-Hämeen SHP";"2019";"0-12";"2";2;NA;12569
"20823";"Päijät-Hämeen SHP";"2019";"0-12";"2";3;NA;12569
"20824";"Päijät-Hämeen SHP";"2019";"0-12";"2";4;NA;12569
"20825";"Päijät-Hämeen SHP";"2019";"0-12";"2";5;NA;12569
"20826";"Päijät-Hämeen SHP";"2019";"0-12";"2";6;NA;12569
"20827";"Päijät-Hämeen SHP";"2019";"0-12";"2";7;2;12569
"20828";"Päijät-Hämeen SHP";"2019";"0-12";"2";8;NA;12569
"20829";"Päijät-Hämeen SHP";"2019";"13-17";"1";1;NA;5778
"20830";"Päijät-Hämeen SHP";"2019";"13-17";"1";2;NA;5778
"20831";"Päijät-Hämeen SHP";"2019";"13-17";"1";3;NA;5778
"20832";"Päijät-Hämeen SHP";"2019";"13-17";"1";4;3;5778
"20833";"Päijät-Hämeen SHP";"2019";"13-17";"1";5;NA;5778
"20834";"Päijät-Hämeen SHP";"2019";"13-17";"1";6;5;5778
"20835";"Päijät-Hämeen SHP";"2019";"13-17";"1";7;10;5778
"20836";"Päijät-Hämeen SHP";"2019";"13-17";"1";8;NA;5778
"20837";"Päijät-Hämeen SHP";"2019";"13-17";"2";1;NA;5508
"20838";"Päijät-Hämeen SHP";"2019";"13-17";"2";2;NA;5508
"20839";"Päijät-Hämeen SHP";"2019";"13-17";"2";3;NA;5508
"20840";"Päijät-Hämeen SHP";"2019";"13-17";"2";4;NA;5508
"20841";"Päijät-Hämeen SHP";"2019";"13-17";"2";5;NA;5508
"20842";"Päijät-Hämeen SHP";"2019";"13-17";"2";6;1;5508
"20843";"Päijät-Hämeen SHP";"2019";"13-17";"2";7;14;5508
"20844";"Päijät-Hämeen SHP";"2019";"13-17";"2";8;NA;5508
"20845";"Päijät-Hämeen SHP";"2019";"18-24";"1";1;23;7434
"20846";"Päijät-Hämeen SHP";"2019";"18-24";"1";2;2;7434
"20847";"Päijät-Hämeen SHP";"2019";"18-24";"1";3;7;7434
"20848";"Päijät-Hämeen SHP";"2019";"18-24";"1";4;26;7434
"20849";"Päijät-Hämeen SHP";"2019";"18-24";"1";5;3;7434
"20850";"Päijät-Hämeen SHP";"2019";"18-24";"1";6;13;7434
"20851";"Päijät-Hämeen SHP";"2019";"18-24";"1";7;74;7434
"20852";"Päijät-Hämeen SHP";"2019";"18-24";"1";8;NA;7434
"20853";"Päijät-Hämeen SHP";"2019";"18-24";"2";1;16;6989
"20854";"Päijät-Hämeen SHP";"2019";"18-24";"2";2;4;6989
"20855";"Päijät-Hämeen SHP";"2019";"18-24";"2";3;3;6989
"20856";"Päijät-Hämeen SHP";"2019";"18-24";"2";4;9;6989
"20857";"Päijät-Hämeen SHP";"2019";"18-24";"2";5;NA;6989
"20858";"Päijät-Hämeen SHP";"2019";"18-24";"2";6;5;6989
"20859";"Päijät-Hämeen SHP";"2019";"18-24";"2";7;60;6989
"20860";"Päijät-Hämeen SHP";"2019";"18-24";"2";8;NA;6989
"20861";"Päijät-Hämeen SHP";"2019";"25-34";"1";1;123;11692
"20862";"Päijät-Hämeen SHP";"2019";"25-34";"1";2;16;11692
"20863";"Päijät-Hämeen SHP";"2019";"25-34";"1";3;13;11692
"20864";"Päijät-Hämeen SHP";"2019";"25-34";"1";4;48;11692
"20865";"Päijät-Hämeen SHP";"2019";"25-34";"1";5;11;11692
"20866";"Päijät-Hämeen SHP";"2019";"25-34";"1";6;7;11692
"20867";"Päijät-Hämeen SHP";"2019";"25-34";"1";7;122;11692
"20868";"Päijät-Hämeen SHP";"2019";"25-34";"1";8;1;11692
"20869";"Päijät-Hämeen SHP";"2019";"25-34";"2";1;58;10801
"20870";"Päijät-Hämeen SHP";"2019";"25-34";"2";2;27;10801
"20871";"Päijät-Hämeen SHP";"2019";"25-34";"2";3;12;10801
"20872";"Päijät-Hämeen SHP";"2019";"25-34";"2";4;31;10801
"20873";"Päijät-Hämeen SHP";"2019";"25-34";"2";5;6;10801
"20874";"Päijät-Hämeen SHP";"2019";"25-34";"2";6;16;10801
"20875";"Päijät-Hämeen SHP";"2019";"25-34";"2";7;82;10801
"20876";"Päijät-Hämeen SHP";"2019";"25-34";"2";8;1;10801
"20877";"Päijät-Hämeen SHP";"2019";"35-44";"1";1;206;12428
"20878";"Päijät-Hämeen SHP";"2019";"35-44";"1";2;21;12428
"20879";"Päijät-Hämeen SHP";"2019";"35-44";"1";3;24;12428
"20880";"Päijät-Hämeen SHP";"2019";"35-44";"1";4;25;12428
"20881";"Päijät-Hämeen SHP";"2019";"35-44";"1";5;13;12428
"20882";"Päijät-Hämeen SHP";"2019";"35-44";"1";6;4;12428
"20883";"Päijät-Hämeen SHP";"2019";"35-44";"1";7;72;12428
"20884";"Päijät-Hämeen SHP";"2019";"35-44";"1";8;1;12428
"20885";"Päijät-Hämeen SHP";"2019";"35-44";"2";1;95;11945
"20886";"Päijät-Hämeen SHP";"2019";"35-44";"2";2;30;11945
"20887";"Päijät-Hämeen SHP";"2019";"35-44";"2";3;13;11945
"20888";"Päijät-Hämeen SHP";"2019";"35-44";"2";4;16;11945
"20889";"Päijät-Hämeen SHP";"2019";"35-44";"2";5;2;11945
"20890";"Päijät-Hämeen SHP";"2019";"35-44";"2";6;8;11945
"20891";"Päijät-Hämeen SHP";"2019";"35-44";"2";7;46;11945
"20892";"Päijät-Hämeen SHP";"2019";"35-44";"2";8;NA;11945
"20893";"Päijät-Hämeen SHP";"2019";"45-54";"1";1;195;13177
"20894";"Päijät-Hämeen SHP";"2019";"45-54";"1";2;23;13177
"20895";"Päijät-Hämeen SHP";"2019";"45-54";"1";3;26;13177
"20896";"Päijät-Hämeen SHP";"2019";"45-54";"1";4;18;13177
"20897";"Päijät-Hämeen SHP";"2019";"45-54";"1";5;8;13177
"20898";"Päijät-Hämeen SHP";"2019";"45-54";"1";6;1;13177
"20899";"Päijät-Hämeen SHP";"2019";"45-54";"1";7;34;13177
"20900";"Päijät-Hämeen SHP";"2019";"45-54";"1";8;1;13177
"20901";"Päijät-Hämeen SHP";"2019";"45-54";"2";1;127;12928
"20902";"Päijät-Hämeen SHP";"2019";"45-54";"2";2;35;12928
"20903";"Päijät-Hämeen SHP";"2019";"45-54";"2";3;22;12928
"20904";"Päijät-Hämeen SHP";"2019";"45-54";"2";4;26;12928
"20905";"Päijät-Hämeen SHP";"2019";"45-54";"2";5;3;12928
"20906";"Päijät-Hämeen SHP";"2019";"45-54";"2";6;2;12928
"20907";"Päijät-Hämeen SHP";"2019";"45-54";"2";7;42;12928
"20908";"Päijät-Hämeen SHP";"2019";"45-54";"2";8;3;12928
"20909";"Päijät-Hämeen SHP";"2019";"55-64";"1";1;175;14482
"20910";"Päijät-Hämeen SHP";"2019";"55-64";"1";2;23;14482
"20911";"Päijät-Hämeen SHP";"2019";"55-64";"1";3;33;14482
"20912";"Päijät-Hämeen SHP";"2019";"55-64";"1";4;13;14482
"20913";"Päijät-Hämeen SHP";"2019";"55-64";"1";5;8;14482
"20914";"Päijät-Hämeen SHP";"2019";"55-64";"1";6;1;14482
"20915";"Päijät-Hämeen SHP";"2019";"55-64";"1";7;36;14482
"20916";"Päijät-Hämeen SHP";"2019";"55-64";"1";8;1;14482
"20917";"Päijät-Hämeen SHP";"2019";"55-64";"2";1;145;14997
"20918";"Päijät-Hämeen SHP";"2019";"55-64";"2";2;41;14997
"20919";"Päijät-Hämeen SHP";"2019";"55-64";"2";3;40;14997
"20920";"Päijät-Hämeen SHP";"2019";"55-64";"2";4;18;14997
"20921";"Päijät-Hämeen SHP";"2019";"55-64";"2";5;3;14997
"20922";"Päijät-Hämeen SHP";"2019";"55-64";"2";6;4;14997
"20923";"Päijät-Hämeen SHP";"2019";"55-64";"2";7;33;14997
"20924";"Päijät-Hämeen SHP";"2019";"55-64";"2";8;3;14997
"20925";"Päijät-Hämeen SHP";"2019";"65-74";"1";1;94;15124
"20926";"Päijät-Hämeen SHP";"2019";"65-74";"1";2;12;15124
"20927";"Päijät-Hämeen SHP";"2019";"65-74";"1";3;26;15124
"20928";"Päijät-Hämeen SHP";"2019";"65-74";"1";4;6;15124
"20929";"Päijät-Hämeen SHP";"2019";"65-74";"1";5;4;15124
"20930";"Päijät-Hämeen SHP";"2019";"65-74";"1";6;3;15124
"20931";"Päijät-Hämeen SHP";"2019";"65-74";"1";7;20;15124
"20932";"Päijät-Hämeen SHP";"2019";"65-74";"1";8;2;15124
"20933";"Päijät-Hämeen SHP";"2019";"65-74";"2";1;162;17194
"20934";"Päijät-Hämeen SHP";"2019";"65-74";"2";2;30;17194
"20935";"Päijät-Hämeen SHP";"2019";"65-74";"2";3;95;17194
"20936";"Päijät-Hämeen SHP";"2019";"65-74";"2";4;23;17194
"20937";"Päijät-Hämeen SHP";"2019";"65-74";"2";5;2;17194
"20938";"Päijät-Hämeen SHP";"2019";"65-74";"2";6;4;17194
"20939";"Päijät-Hämeen SHP";"2019";"65-74";"2";7;21;17194
"20940";"Päijät-Hämeen SHP";"2019";"65-74";"2";8;1;17194
"20941";"Päijät-Hämeen SHP";"2019";"75-84";"1";1;19;7261
"20942";"Päijät-Hämeen SHP";"2019";"75-84";"1";2;2;7261
"20943";"Päijät-Hämeen SHP";"2019";"75-84";"1";3;26;7261
"20944";"Päijät-Hämeen SHP";"2019";"75-84";"1";4;5;7261
"20945";"Päijät-Hämeen SHP";"2019";"75-84";"1";5;NA;7261
"20946";"Päijät-Hämeen SHP";"2019";"75-84";"1";6;NA;7261
"20947";"Päijät-Hämeen SHP";"2019";"75-84";"1";7;1;7261
"20948";"Päijät-Hämeen SHP";"2019";"75-84";"1";8;2;7261
"20949";"Päijät-Hämeen SHP";"2019";"75-84";"2";1;75;10024
"20950";"Päijät-Hämeen SHP";"2019";"75-84";"2";2;4;10024
"20951";"Päijät-Hämeen SHP";"2019";"75-84";"2";3;103;10024
"20952";"Päijät-Hämeen SHP";"2019";"75-84";"2";4;6;10024
"20953";"Päijät-Hämeen SHP";"2019";"75-84";"2";5;1;10024
"20954";"Päijät-Hämeen SHP";"2019";"75-84";"2";6;1;10024
"20955";"Päijät-Hämeen SHP";"2019";"75-84";"2";7;12;10024
"20956";"Päijät-Hämeen SHP";"2019";"75-84";"2";8;3;10024
"20957";"Päijät-Hämeen SHP";"2019";"85+";"1";1;4;1962
"20958";"Päijät-Hämeen SHP";"2019";"85+";"1";2;1;1962
"20959";"Päijät-Hämeen SHP";"2019";"85+";"1";3;7;1962
"20960";"Päijät-Hämeen SHP";"2019";"85+";"1";4;NA;1962
"20961";"Päijät-Hämeen SHP";"2019";"85+";"1";5;NA;1962
"20962";"Päijät-Hämeen SHP";"2019";"85+";"1";6;NA;1962
"20963";"Päijät-Hämeen SHP";"2019";"85+";"1";7;3;1962
"20964";"Päijät-Hämeen SHP";"2019";"85+";"1";8;1;1962
"20965";"Päijät-Hämeen SHP";"2019";"85+";"2";1;23;4542
"20966";"Päijät-Hämeen SHP";"2019";"85+";"2";2;1;4542
"20967";"Päijät-Hämeen SHP";"2019";"85+";"2";3;49;4542
"20968";"Päijät-Hämeen SHP";"2019";"85+";"2";4;1;4542
"20969";"Päijät-Hämeen SHP";"2019";"85+";"2";5;NA;4542
"20970";"Päijät-Hämeen SHP";"2019";"85+";"2";6;NA;4542
"20971";"Päijät-Hämeen SHP";"2019";"85+";"2";7;7;4542
"20972";"Päijät-Hämeen SHP";"2019";"85+";"2";8;2;4542
"20973";"Päijät-Hämeen SHP";"2020";"0-12";"1";1;NA;12949
"20974";"Päijät-Hämeen SHP";"2020";"0-12";"1";2;NA;12949
"20975";"Päijät-Hämeen SHP";"2020";"0-12";"1";3;NA;12949
"20976";"Päijät-Hämeen SHP";"2020";"0-12";"1";4;NA;12949
"20977";"Päijät-Hämeen SHP";"2020";"0-12";"1";5;NA;12949
"20978";"Päijät-Hämeen SHP";"2020";"0-12";"1";6;NA;12949
"20979";"Päijät-Hämeen SHP";"2020";"0-12";"1";7;6;12949
"20980";"Päijät-Hämeen SHP";"2020";"0-12";"1";8;NA;12949
"20981";"Päijät-Hämeen SHP";"2020";"0-12";"2";1;NA;12275
"20982";"Päijät-Hämeen SHP";"2020";"0-12";"2";2;NA;12275
"20983";"Päijät-Hämeen SHP";"2020";"0-12";"2";3;NA;12275
"20984";"Päijät-Hämeen SHP";"2020";"0-12";"2";4;NA;12275
"20985";"Päijät-Hämeen SHP";"2020";"0-12";"2";5;NA;12275
"20986";"Päijät-Hämeen SHP";"2020";"0-12";"2";6;NA;12275
"20987";"Päijät-Hämeen SHP";"2020";"0-12";"2";7;1;12275
"20988";"Päijät-Hämeen SHP";"2020";"0-12";"2";8;NA;12275
"20989";"Päijät-Hämeen SHP";"2020";"13-17";"1";1;NA;5798
"20990";"Päijät-Hämeen SHP";"2020";"13-17";"1";2;NA;5798
"20991";"Päijät-Hämeen SHP";"2020";"13-17";"1";3;NA;5798
"20992";"Päijät-Hämeen SHP";"2020";"13-17";"1";4;2;5798
"20993";"Päijät-Hämeen SHP";"2020";"13-17";"1";5;NA;5798
"20994";"Päijät-Hämeen SHP";"2020";"13-17";"1";6;4;5798
"20995";"Päijät-Hämeen SHP";"2020";"13-17";"1";7;15;5798
"20996";"Päijät-Hämeen SHP";"2020";"13-17";"1";8;NA;5798
"20997";"Päijät-Hämeen SHP";"2020";"13-17";"2";1;NA;5605
"20998";"Päijät-Hämeen SHP";"2020";"13-17";"2";2;NA;5605
"20999";"Päijät-Hämeen SHP";"2020";"13-17";"2";3;NA;5605
"21000";"Päijät-Hämeen SHP";"2020";"13-17";"2";4;NA;5605
"21001";"Päijät-Hämeen SHP";"2020";"13-17";"2";5;NA;5605
"21002";"Päijät-Hämeen SHP";"2020";"13-17";"2";6;1;5605
"21003";"Päijät-Hämeen SHP";"2020";"13-17";"2";7;19;5605
"21004";"Päijät-Hämeen SHP";"2020";"13-17";"2";8;NA;5605
"21005";"Päijät-Hämeen SHP";"2020";"18-24";"1";1;21;7219
"21006";"Päijät-Hämeen SHP";"2020";"18-24";"1";2;2;7219
"21007";"Päijät-Hämeen SHP";"2020";"18-24";"1";3;7;7219
"21008";"Päijät-Hämeen SHP";"2020";"18-24";"1";4;21;7219
"21009";"Päijät-Hämeen SHP";"2020";"18-24";"1";5;2;7219
"21010";"Päijät-Hämeen SHP";"2020";"18-24";"1";6;14;7219
"21011";"Päijät-Hämeen SHP";"2020";"18-24";"1";7;66;7219
"21012";"Päijät-Hämeen SHP";"2020";"18-24";"1";8;NA;7219
"21013";"Päijät-Hämeen SHP";"2020";"18-24";"2";1;11;6675
"21014";"Päijät-Hämeen SHP";"2020";"18-24";"2";2;2;6675
"21015";"Päijät-Hämeen SHP";"2020";"18-24";"2";3;2;6675
"21016";"Päijät-Hämeen SHP";"2020";"18-24";"2";4;6;6675
"21017";"Päijät-Hämeen SHP";"2020";"18-24";"2";5;1;6675
"21018";"Päijät-Hämeen SHP";"2020";"18-24";"2";6;6;6675
"21019";"Päijät-Hämeen SHP";"2020";"18-24";"2";7;56;6675
"21020";"Päijät-Hämeen SHP";"2020";"18-24";"2";8;NA;6675
"21021";"Päijät-Hämeen SHP";"2020";"25-34";"1";1;115;11608
"21022";"Päijät-Hämeen SHP";"2020";"25-34";"1";2;16;11608
"21023";"Päijät-Hämeen SHP";"2020";"25-34";"1";3;14;11608
"21024";"Päijät-Hämeen SHP";"2020";"25-34";"1";4;46;11608
"21025";"Päijät-Hämeen SHP";"2020";"25-34";"1";5;13;11608
"21026";"Päijät-Hämeen SHP";"2020";"25-34";"1";6;10;11608
"21027";"Päijät-Hämeen SHP";"2020";"25-34";"1";7;140;11608
"21028";"Päijät-Hämeen SHP";"2020";"25-34";"1";8;2;11608
"21029";"Päijät-Hämeen SHP";"2020";"25-34";"2";1;53;10676
"21030";"Päijät-Hämeen SHP";"2020";"25-34";"2";2;30;10676
"21031";"Päijät-Hämeen SHP";"2020";"25-34";"2";3;12;10676
"21032";"Päijät-Hämeen SHP";"2020";"25-34";"2";4;34;10676
"21033";"Päijät-Hämeen SHP";"2020";"25-34";"2";5;6;10676
"21034";"Päijät-Hämeen SHP";"2020";"25-34";"2";6;17;10676
"21035";"Päijät-Hämeen SHP";"2020";"25-34";"2";7;87;10676
"21036";"Päijät-Hämeen SHP";"2020";"25-34";"2";8;1;10676
"21037";"Päijät-Hämeen SHP";"2020";"35-44";"1";1;214;12444
"21038";"Päijät-Hämeen SHP";"2020";"35-44";"1";2;22;12444
"21039";"Päijät-Hämeen SHP";"2020";"35-44";"1";3;29;12444
"21040";"Päijät-Hämeen SHP";"2020";"35-44";"1";4;32;12444
"21041";"Päijät-Hämeen SHP";"2020";"35-44";"1";5;9;12444
"21042";"Päijät-Hämeen SHP";"2020";"35-44";"1";6;4;12444
"21043";"Päijät-Hämeen SHP";"2020";"35-44";"1";7;75;12444
"21044";"Päijät-Hämeen SHP";"2020";"35-44";"1";8;1;12444
"21045";"Päijät-Hämeen SHP";"2020";"35-44";"2";1;101;12016
"21046";"Päijät-Hämeen SHP";"2020";"35-44";"2";2;34;12016
"21047";"Päijät-Hämeen SHP";"2020";"35-44";"2";3;15;12016
"21048";"Päijät-Hämeen SHP";"2020";"35-44";"2";4;19;12016
"21049";"Päijät-Hämeen SHP";"2020";"35-44";"2";5;2;12016
"21050";"Päijät-Hämeen SHP";"2020";"35-44";"2";6;12;12016
"21051";"Päijät-Hämeen SHP";"2020";"35-44";"2";7;57;12016
"21052";"Päijät-Hämeen SHP";"2020";"35-44";"2";8;1;12016
"21053";"Päijät-Hämeen SHP";"2020";"45-54";"1";1;193;12929
"21054";"Päijät-Hämeen SHP";"2020";"45-54";"1";2;21;12929
"21055";"Päijät-Hämeen SHP";"2020";"45-54";"1";3;24;12929
"21056";"Päijät-Hämeen SHP";"2020";"45-54";"1";4;18;12929
"21057";"Päijät-Hämeen SHP";"2020";"45-54";"1";5;9;12929
"21058";"Päijät-Hämeen SHP";"2020";"45-54";"1";6;1;12929
"21059";"Päijät-Hämeen SHP";"2020";"45-54";"1";7;42;12929
"21060";"Päijät-Hämeen SHP";"2020";"45-54";"1";8;1;12929
"21061";"Päijät-Hämeen SHP";"2020";"45-54";"2";1;129;12727
"21062";"Päijät-Hämeen SHP";"2020";"45-54";"2";2;35;12727
"21063";"Päijät-Hämeen SHP";"2020";"45-54";"2";3;24;12727
"21064";"Päijät-Hämeen SHP";"2020";"45-54";"2";4;25;12727
"21065";"Päijät-Hämeen SHP";"2020";"45-54";"2";5;4;12727
"21066";"Päijät-Hämeen SHP";"2020";"45-54";"2";6;2;12727
"21067";"Päijät-Hämeen SHP";"2020";"45-54";"2";7;39;12727
"21068";"Päijät-Hämeen SHP";"2020";"45-54";"2";8;3;12727
"21069";"Päijät-Hämeen SHP";"2020";"55-64";"1";1;181;14529
"21070";"Päijät-Hämeen SHP";"2020";"55-64";"1";2;25;14529
"21071";"Päijät-Hämeen SHP";"2020";"55-64";"1";3;34;14529
"21072";"Päijät-Hämeen SHP";"2020";"55-64";"1";4;15;14529
"21073";"Päijät-Hämeen SHP";"2020";"55-64";"1";5;7;14529
"21074";"Päijät-Hämeen SHP";"2020";"55-64";"1";6;NA;14529
"21075";"Päijät-Hämeen SHP";"2020";"55-64";"1";7;39;14529
"21076";"Päijät-Hämeen SHP";"2020";"55-64";"1";8;1;14529
"21077";"Päijät-Hämeen SHP";"2020";"55-64";"2";1;141;14869
"21078";"Päijät-Hämeen SHP";"2020";"55-64";"2";2;42;14869
"21079";"Päijät-Hämeen SHP";"2020";"55-64";"2";3;46;14869
"21080";"Päijät-Hämeen SHP";"2020";"55-64";"2";4;20;14869
"21081";"Päijät-Hämeen SHP";"2020";"55-64";"2";5;2;14869
"21082";"Päijät-Hämeen SHP";"2020";"55-64";"2";6;3;14869
"21083";"Päijät-Hämeen SHP";"2020";"55-64";"2";7;37;14869
"21084";"Päijät-Hämeen SHP";"2020";"55-64";"2";8;3;14869
"21085";"Päijät-Hämeen SHP";"2020";"65-74";"1";1;93;15081
"21086";"Päijät-Hämeen SHP";"2020";"65-74";"1";2;12;15081
"21087";"Päijät-Hämeen SHP";"2020";"65-74";"1";3;27;15081
"21088";"Päijät-Hämeen SHP";"2020";"65-74";"1";4;8;15081
"21089";"Päijät-Hämeen SHP";"2020";"65-74";"1";5;6;15081
"21090";"Päijät-Hämeen SHP";"2020";"65-74";"1";6;4;15081
"21091";"Päijät-Hämeen SHP";"2020";"65-74";"1";7;21;15081
"21092";"Päijät-Hämeen SHP";"2020";"65-74";"1";8;2;15081
"21093";"Päijät-Hämeen SHP";"2020";"65-74";"2";1;165;17159
"21094";"Päijät-Hämeen SHP";"2020";"65-74";"2";2;30;17159
"21095";"Päijät-Hämeen SHP";"2020";"65-74";"2";3;89;17159
"21096";"Päijät-Hämeen SHP";"2020";"65-74";"2";4;26;17159
"21097";"Päijät-Hämeen SHP";"2020";"65-74";"2";5;2;17159
"21098";"Päijät-Hämeen SHP";"2020";"65-74";"2";6;2;17159
"21099";"Päijät-Hämeen SHP";"2020";"65-74";"2";7;24;17159
"21100";"Päijät-Hämeen SHP";"2020";"65-74";"2";8;1;17159
"21101";"Päijät-Hämeen SHP";"2020";"75-84";"1";1;18;7732
"21102";"Päijät-Hämeen SHP";"2020";"75-84";"1";2;2;7732
"21103";"Päijät-Hämeen SHP";"2020";"75-84";"1";3;28;7732
"21104";"Päijät-Hämeen SHP";"2020";"75-84";"1";4;4;7732
"21105";"Päijät-Hämeen SHP";"2020";"75-84";"1";5;NA;7732
"21106";"Päijät-Hämeen SHP";"2020";"75-84";"1";6;NA;7732
"21107";"Päijät-Hämeen SHP";"2020";"75-84";"1";7;2;7732
"21108";"Päijät-Hämeen SHP";"2020";"75-84";"1";8;1;7732
"21109";"Päijät-Hämeen SHP";"2020";"75-84";"2";1;74;10455
"21110";"Päijät-Hämeen SHP";"2020";"75-84";"2";2;8;10455
"21111";"Päijät-Hämeen SHP";"2020";"75-84";"2";3;102;10455
"21112";"Päijät-Hämeen SHP";"2020";"75-84";"2";4;9;10455
